ID,OrgStructureName,Code,IsRoot,AddressDetail,Phone,ParentID,DecisionDate,Status
5C69EC66-734D-4BF7-B5C8-441DF6DC8DCA,Xưởng May,633005,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,F8737638-7B1F-4945-B5A8-71A951958EAE,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
FB08C40A-10D2-453C-AE29-AEA64C8CDD58,Thêu 1,261001,0,,,B1A03346-133D-46D3-89A3-5942EF07DF77,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
DA585232-D0C1-4388-95EF-AEA884A690DC,BP. KHSX,634003,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,C3561BC7-8BE8-4995-A996-E8A18C80B089,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
51110005-257F-4F74-A8CF-AEB315C9A997,Thống kê,594006,0,,,F0859AD9-FFC3-40F8-8EC3-391BA91A7004,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
EE313469-1443-4DA8-9403-AEB55C529162,BP.Ủi,V11107,0,,,E190E38E-BA4E-4469-B487-43816FAD2A31,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
FA198542-66A1-40C0-A304-B46DDD1A62B8,Bộ phận IT,140000,0,"48, Tăng Nhơn Phú, Tăng Nhơn Phú B, Quận 9, Tp. Hồ Chí Minh",08.7305.6886,0F644B17-9F89-4266-A233-12DA037FDA8F,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
8210BF98-1C07-45B1-B100-B48505DA6E91,Bộ phận cắt chỉ,471302,0,,,896F281C-99EF-4298-86EE-C885C52D96F3,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
8311E59A-0F42-4780-9F45-B489D0012800,Handsand,642015,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,3E8DD0D0-05F3-49D4-9E6C-1890E86C47FF,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
83927C32-8F8D-49B5-AF24-B49AC1287E3A,Sửa hàng,596007,1,,,D67C8186-75C1-4DAF-8574-6E762DA2213D,Tue Jul 10 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
614BBF56-1195-4A35-81C5-B52B799BB41D,Kho Thành phẩm,390211,0,,,D487F5E5-128A-4128-8453-3947CBFC739F,Wed Apr 01 2020 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
65BF695E-259B-4DCC-B09F-B52CE486530E,Chuyền 14,P02714,0,,,FD256CA7-2A8E-4669-882D-E1042C026558,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
22C0E375-0641-4A46-AC2F-B5706641643E,NM May 3 (B2),FC_634000,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,4FD4904F-D5FE-4EA1-92F5-28A979629261,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
01DFE877-E618-4C33-83F9-BA938AC0BCEE,Bộ phận Kỹ thuật,540002,0,,,D31C5149-3471-43B6-A952-9FFFCC2652BD,Sun Apr 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
83D9BC0A-4DD7-4FD2-B574-BAA0AF441164,Thí nghiệm cơ lý,936000,0,,,4BDC23D2-25DC-4935-8455-5BEA2F31624E,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
0B095D67-40B6-4009-B5B2-BAD28A2A41FC,Sửa hàng,281207,0,"48, Tăng Nhơn Phú, Tăng Nhơn Phú B, Quận 9, Tp. Hồ Chí Minh",,8B8799BD-31DC-443D-9A02-E388B811DC01,Wed Aug 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
6BE23307-B176-45DE-88D7-BAE0E9793E79,Tổ 2,V11206,0,,,BA3E3C96-DB23-4BD1-8A8F-70AAF9915508,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
12FEDC90-0826-4CD8-9EE4-BB479621E911,Kho thành phẩm,P05151,0,,,CB8E2DA7-0BD4-4109-9766-3B9FAA016F3A,Fri Dec 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
A5027078-A16C-4644-95F1-BBAF2FFDA3B9,Ban dự án (đầu tư và phát triển),340700,0,"Lô M, đường số 3, KCN Hòa Khánh, Liên Chiểu, Đà Nẵng",,1AFCF3CB-DC0A-4696-AE92-57679750FCA1,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
2F7BD4DF-089D-47C8-A67D-BBC17EAF75C7,Chuyền 13,231013,0,,,6AED13FF-B08A-4DE8-8AE6-91CC7FFFAE32,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
58890FE3-0443-4642-8E1D-BBC267003FBD,Bộ phận WASH ,391500,0,"Lô M, đường số 3, KCN Hòa Khánh, Liên Chiểu, Đà Nẵng",,DFFE8F09-AA07-4340-BABE-564D730085CB,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
D0824479-B6C9-482F-A92F-BBD10885FE16,Nhà máy May Xuất Khẩu Phong Phú - Quảng Trị,FC_410000,0,,,2D51E4D9-0E27-451F-83D8-04DA8D6B9797,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
5DD55AF4-C6D3-477C-946E-C27800E3DD8B,Tổ đánh cone,930026,0,,,8CF4C00B-A2CD-4C4B-A29C-DD2EC6B9FBCC,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
5D95CD8E-FAFF-44F8-A9A0-C2AC8CFC7654,Ban giám đốc ,330100,0,,,24B4912D-92B6-4AEA-BEB1-7840F3D32507,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
D3F32978-1ECA-47B3-88C7-C30C6B23BE40,Phòng phát triển may,420000,0,,,0F644B17-9F89-4266-A233-12DA037FDA8F,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
72CB3D74-901E-47EC-BFB8-C32FEE7A0762,Vận hành máy,594003,0,,,9040C089-C2C8-421B-80FC-57C5874F028A,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
ACA2BAE0-8264-4AD4-82E1-C3326A32843D,QC Kho,836003,0,,,3ED4CEA2-6BDF-4FA3-A257-D0DF83D667C7,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
0FA68B1A-04A8-475A-A5BF-C3865201BE95,Quản lý sản xuất,632017,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,281B5367-4A9C-4569-89E0-54714A7F82C1,Sun Oct 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
0D0F0887-EB4D-42D1-9897-CC32A1E4CAAF,Chuyền 08,634804,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,BA1DB4FB-9404-499C-9695-D664165A4FC1,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
D9F3CD0F-8590-4829-8E34-CC50C6BDA2B6,Bộ phận Bảo trì,FC_VIT_70000,0,,,4D59BC6D-F91E-4323-8603-E50C616C0058,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
52653B6E-209E-458A-B661-CC51A999FB4A,Kho,804020,0,Khu công nghiệp Phú Đa - Thị trấn Phú Đa - Huyện Phú Vang - Tỉnh Thừa Thiên Huế,2343898417,21D1CB9D-4F45-4EB3-A830-E1C2DCC61325,Mon May 28 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
F966FA9E-E7EA-4659-AFF4-CC59AAEB4D43,CA C nhuộm và chuẩn bị,914004,0,,,BBD55AAE-1DB4-4A5D-9B85-281DE2065125,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
286FE7E0-C059-41E5-BE10-CC72D2DB0528,Bộ phận Cơ Điện bảo trì,460700,0,,,3D31DC6D-A0A3-456C-8E8E-8191FBC59B64,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
830689A1-3AAA-4B5C-BB8E-CC816468B04B,Tổ QC 01,354001,0,,,C9239C30-D1E9-464F-8D33-4BCB62944FC9,Fri Feb 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
68CBDCCA-890B-4219-9D6E-D3E4CCDCC9C9,Bộ phận IE,240500,0,,,D15942E5-5553-4C62-83E6-D92401B543AE,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
A6BF8C9E-2675-4FC9-8A54-D3F09725868E,Thiết kế Laser,612001,0,"940, Quốc Lộ 1, Phường Linh Trung, Quận Thủ Đức, Tp. Hồ Chí Minh",,1B2D9914-D294-4175-94DB-D1F65DFAF2C3,Fri Jun 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
802DACA6-77EE-4366-884C-D4087BEA6EC7,Kho hóa chất,T90002,0,"Lô F6, Đường Số 1, KCN Hải Sơn, Xã Đức Hòa Hạ, Huyện Đức Hòa, Tỉnh Long An",,9470D71F-C25D-42A9-B83F-B71F6E808DCE,Thu Mar 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
72555BAE-BE4F-44B4-BA9B-D4872A441AD9,QC Hoàn thành,802401,0,,,3A6E3940-CC73-4215-8717-B9D1F5DF8EB3,Tue Oct 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
2208CD57-9551-4382-BA6A-D4A85A8134A7,"Khuy, Nút, Bọ, Cắt chỉ",949003,0,,,682F121D-2EAA-4027-9D05-8FEE8D1BD37C,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
B9642070-DDCB-4FDB-B47C-D4AFEEDAD00B,Kiểm soát sản xuất,934000,0,,,4BDC23D2-25DC-4935-8455-5BEA2F31624E,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
610C7D84-0C48-4A2D-85A2-D4D2B0EE96B4,Chuyền 12,301010,0,,,0BCEC396-F3B2-4C68-82E9-06F02328919F,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
D8ABB52C-78B0-4580-9973-DC6018E290B3,Thời trang 1,619011,0,"940, Quốc Lộ 1, Phường Linh Trung, Quận Thủ Đức, Tp. Hồ Chí Minh",,EBDD5B4F-A6FE-442C-B668-34A34AD07890,Sat Sep 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
E34A24F3-79C5-44B2-8B20-DC73E04AC20F,Kỹ thuật,594002,0,,,9040C089-C2C8-421B-80FC-57C5874F028A,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
83A62994-2046-4575-8654-DC7C5580902E,May mẫu,p02503,0,,,467E4021-EBB8-4C4A-B496-F5242573747A,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
688796C0-8326-490C-BAB6-DCDFC389221C,Chuyền 09,634904,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,BA1DB4FB-9404-499C-9695-D664165A4FC1,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
EF5A712E-70D9-4F1C-B706-DCE9D212B4F8,Phòng IE,358000,0,,,2B25836D-D11E-4090-8724-33628AD11347,Fri Feb 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
86A0B70E-F815-4751-BC36-DCF14322A24E,HandSand,709030,0,Cụm Công nghiệp Tam Quan – khối 5 – Thị trấn Tam Quan – Hoài Nhơn – Bình Định,256.3665456,40660BE1-7E38-4ED1-92A9-C3A0D467A160,Tue May 15 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
5C718685-7F7F-4865-AAFA-DCFB4FFE678F,Làm sạch + khuy nút + tẩy hàng,P02112,0,,,DC70E9DE-732D-4F2F-B955-3E4B9CD89C93,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
3364028E-96DE-49F2-B88F-E4E2BFF1064F,Kiểm sau Wash + Kiểm thành phẩm,P02404,0,,,742C3D20-AF79-4730-8CDD-EF9C94F3FB9C,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
F4CC0CBD-051D-408E-B905-E4E387763963,P.Cơ Điện,P04400,0,,,F9DC4293-3F07-4326-8E10-26B4EA17CDC2,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
4D59BC6D-F91E-4323-8603-E50C616C0058,CÔNG TY TNHH DỆT MAY VTJ TOMS,FC_VIT,0,,,2D51E4D9-0E27-451F-83D8-04DA7D6B9797,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_TERMINATE
E39361A5-299B-4E33-8D10-E51787F80791,TT Phun hóa chất,271416,0,,,EE82F63E-CE5D-4DD4-8E0E-17085A2B4005,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
94DE4080-8887-4048-8D1B-E51F6C8C2576,Lean Team,291037,0,,,997027EA-BF7A-4369-8D61-9D2957FF41C7,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
D076E9CE-8CE8-4725-947D-E5E362370F53,Chuyền 4,P02704,0,,,FD256CA7-2A8E-4669-882D-E1042C026558,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
9965EF6E-3E2C-48A0-B4A6-E5FABDB9BAF3,Bộ phận kỹ thuật,944000,0,,,862A8476-637D-4A3B-8A09-33F7856B288D,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
33D6ACD6-DC14-479C-AD80-E608B2E0E7F5,Chuyền 9,231005,0,,,6AED13FF-B08A-4DE8-8AE6-91CC7FFFAE32,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
468B0318-2450-4395-81AB-ECEB49AF6B57,Ủi,949001,0,,,682F121D-2EAA-4027-9D05-8FEE8D1BD37C,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
17659445-BA46-47AC-AC9F-ED39B5C24D90,Bộ phận đóng thùng,291305,0,,,69AC07DD-4FC2-45CB-935E-B3775C37C484,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
EB899B32-B2E5-4231-9478-ED8E921C5E52,Chuyền 16,634175,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,BA1DB4FB-9404-499C-9695-D664165A4FC1,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
CC46304D-C66A-4897-B775-ED94D47FF2F5,Cụm lót 13,509011,0,,,2C0B6979-E5F4-445A-9C9C-6A3DF629421F,Mon Nov 19 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
BE7870ED-DD86-4EB6-81B1-EDCE06D21EAC,Chuyền 03,251003,0,,,CFD9EA95-7B75-410C-8689-0A7BC6C05B66,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
B722621B-F0F0-4E1F-A61A-EDD630EC48E1,Quản lý sản xuất,411300,0,,,D0824479-B6C9-482F-A92F-BBD10885FE16,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
89FF90CE-FE6F-4B7F-9293-F2748154C506,Đa năng,593007,0,,,F0859AD9-FFC3-40F8-8EC3-391BA91A7004,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
C267A63F-3309-46E3-8F85-F27C25B4170B,Bộ phận Ủi,480037,0,"940 Quốc lộ 1, Phường Linh Trung, Quận Thủ Đức, TP.HCM",,A03E614D-BFAD-4514-9545-2468538CC577,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
577D2079-336E-4811-BF0C-F27FA29CB4D3,QC công đoạn,391203,0,"Lô M, đường số 3, KCN Hòa Khánh Bắc, quận Liên Chiểu, Đà Nẵng",,D0057117-0970-4666-B6AD-C16B91AF89F6,Sun Jul 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
A28278B0-BA0B-4406-977E-F2819156A5F0,Sản xuất,939000,0,,,4BDC23D2-25DC-4935-8455-5BEA2F31624E,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
F4070C88-C9E3-4658-968B-F291F79ECDCA,Chuyền 06,509100,0,,,C3311927-A94D-4B42-BAAD-1D55185247FC,Tue Oct 02 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
72B3E040-DAF0-4629-B060-F296226BDEF4,Chuyền 06,633605,0,"27, Nguyễn Thị Bảy, Phường 6, Thành phố Tân An, Long An",,5C69EC66-734D-4BF7-B5C8-441DF6DC8DCA,Fri Sep 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
5D3BF730-04CE-4148-A32E-F654BE0CECF0,"Bộ phận đóng nút, cắt chỉ",381301,0,"Lô M, đường số 3, KCN Hòa Khánh, Liên Chiểu, Đà Nẵng",,7AD8E378-51C3-485A-9B41-6E8E896A8189,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
55ADF450-C926-402F-9481-F6672EE71F0B,Phòng Kinh Doanh,932001,0,,,4BDC23D2-25DC-4935-8455-5BEA2F31624E,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
65F053C3-B8B0-40B1-90CB-F66D3F51090C,Bộ phận kho,911007,0,,,ED6F039E-25D6-4621-8924-C1DEBEBA2206,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
DE563905-9D9B-4471-80B5-F6EA312AC268,Bộ phận Quản lý chất lượng ( BP. QC ) ,321200,0,,,3B5CE8CE-BA06-47D2-B0CD-99473A140888,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
44AB91DC-0D05-4C6E-9A5E-F71079DC0481,Chuyền Đào tạo,P04770,0,,,88EA1B3C-F341-4911-864E-2B1FE0269460,Sun Oct 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
C98529A0-FE93-4670-A369-F721651868FA,Bộ phận Bắn màu,270900,0,,,94A39A1F-9BB8-4112-899A-88602EED7CEB,Sat Aug 18 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
C1BFD9A9-A72F-496A-9000-F72B7AEA372D,Chuyền 9,P02709,0,,,FD256CA7-2A8E-4669-882D-E1042C026558,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
7D7F396E-3A42-4A11-B4FD-F797405D7F8A,Quản lý sản xuất,240800,0,,,D15942E5-5553-4C62-83E6-D92401B543AE,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
E3B9BCD5-234A-4A48-8876-4F843CBCC901,VP. Xưởng Nhuộm,V90004,0,,,D21C8B1F-FE1E-4002-937E-D5A3200912FC,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
33C5D5E9-0819-4637-93E8-4FD64CA492C3,Quản lý chất lượng hoàn tất,480024,0,"940 Quốc lộ 1, Phường Linh Trung, Quận Thủ Đức, TP.HCM",,12C000EE-F7F8-45D7-96BF-588491A7936A,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
42212C6B-643C-4FDC-AE41-500654CFCDDB,Chuyền may,828000,0,,,B63E7727-B18F-4727-B02F-D823E8053331,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
B270A000-CDFC-461C-B1DE-50096DF2F01F,Chuyền 02,251002,0,,,CFD9EA95-7B75-410C-8689-0A7BC6C05B66,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
C1C11F92-F6F1-446D-A670-50703A5E2A9D,Ban KS HĐSX May,200000,0,,,99833FE2-239C-4ABD-A527-AD3F13AF419A,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
CE9F67A4-1719-4D09-9E97-56D9012F54B1,Chuyền 8,551008,0,"48 Tăng Nhơn Phú, Phường Tăng Nhơn Phú B, Quận 9, TP.HCM",08.7305.6886,5B46F69B-BD41-412C-B8D4-208486E26295,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
290997D3-B4A6-4BDF-B178-56F66C1E48E9,Chuyền 1,P04720,0,,,88EA1B3C-F341-4911-864E-2B1FE0269460,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
F9737CD3-4099-472A-B38E-5727957F81C8,Chuyền may 3,940031,0,,,326C8497-EEF4-4277-BD6C-AA2CDEE0B83F,Fri Mar 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
60427F87-34F2-47EA-9A78-572C99CC8945,BP. Mổ túi,808170,0,Khu công nghiệp Phú Đa - Thị trấn Phú Đa - Huyện Phú Vang - Tỉnh Thừa Thiên Huế,,2424B106-4D5D-42D8-95E5-0A14421FE756,Sun Jul 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
92266AAA-6015-4FAA-9E05-5743A0A05A10,Phòng Kế toán,293000,0,,,5D011C8A-CD46-4933-BDF7-4754BF4CADC4,Fri May 01 2020 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
5E612D58-3FFF-4E93-B3C2-574DB17396E1,Chuyền 11,471011,0,,,CD5AF4B8-D569-4008-9C20-7A9B5BA49920,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
119FDB5D-D4DB-4E14-9615-57659421004A,Xưởng cắt,470900,0,,,C2F2EC46-A658-44BF-866C-8414434D6B8C,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
9306AB84-3C3E-45DE-8092-5CB88EED7B96,Bộ phận quản lý chất lượng (BP.QC),551200,0,,,C1DC4161-9504-486D-8C8C-F023EF6C606D,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
0170E436-B8DF-42FC-B58A-5CEA730548E6,Bộ phận Thêu,221100,0,,,5FE4928F-0C36-46A7-927F-70BB551692EF,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
E378B119-B05C-4032-B104-5CF4FCE54521,Tổ Lập trình,331701,0,,,24B4912D-92B6-4AEA-BEB1-7840F3D32507,Fri Feb 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
A7DCD8C7-76DC-4EA7-A8C6-5D0DD7A92CB8,Khối nghiệp vụ,611001,0,"940, Quốc Lộ 1, Phường Linh Trung, Quận Thủ Đức, Tp. Hồ Chí Minh",,1B2D9914-D294-4175-94DB-D1F65DFAF2C3,Fri Jun 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
596E1509-E040-4B4B-8811-5D0F5BC5DC90,Quản lý sản xuất,260800,0,,,C944E85E-8679-441C-874D-484B25820D99,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
FED4CBDA-8DB8-49BA-912A-5D1156D2A4CF,TT Grinding 4,2714163,0,,,578D11BD-5042-4EDE-BDA6-0575B54FC64D,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_INACTIVE
36F4DE4D-FAC8-4CD6-A358-5D2814B16C86,"Bảo trì xưởng may, Kỹ thuật",V11204,0,,,566845C3-4024-4D5F-9C9B-0DAB7348C473,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_TERMINATE
A1AEE847-36CB-4D2F-92B1-5D57A26CB19F,Bộ phận Kỹ thuật,T70001,0,"Lô F6, Đường Số 1, KCN Hải Sơn, Xã Đức Hòa Hạ, Huyện Đức Hòa, Tỉnh Long An",,9371FA67-9562-4901-9BA5-163C60042E90,Thu Mar 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
BF5FDE33-3FA4-4627-A19E-5D5A6EE447A2,Bộ phận IE,340010,0,"48, Tăng Nhơn Phú, Tăng Nhơn Phú B, Quận 9, Tp. Hồ Chí Minh",,1AFCF3CB-DC0A-4696-AE92-57679750FCA1,Wed Aug 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
BD77DD6D-185C-4FB0-9CCE-5D676A6D7ADA,Chuyền 7,291007,0,,,997027EA-BF7A-4369-8D61-9D2957FF41C7,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
5B7B5B15-1A37-49E2-9D42-65A86A3B0E8C,Tổ 3,411103,0,,,91B0F3AD-352C-46CD-8EA4-10F18526C2C5,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
B3371DA9-7AF3-468A-8775-65B16A6BB80F,Kho NPL,356000,0,,,2B25836D-D11E-4090-8724-33628AD11347,Fri Feb 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
0C04DDBB-81CC-4D87-A7FB-65D1284CF158,HS II,T60007,0,"Lô F6, Đường Số 1, KCN Hải Sơn, Xã Đức Hòa Hạ, Huyện Đức Hòa, Tỉnh Long An",,05A55026-C9C2-4EF3-B87B-55AEE051E32E,Thu Mar 01 2018 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
58D2D777-07AF-4836-A674-65E824E457A1,Quản lý chất lượng chuyền may,231201,0,,,A572C4D2-FD77-40C0-8A76-232DB364F3D3,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
3FF8A8AB-D0EE-4B45-A11D-65EB55E218D0,Bộ phận IT,340002,0,,,1AFCF3CB-DC0A-4696-AE92-57679750FCA1,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_TERMINATE
3C974C37-1B21-44D7-AC43-65ECEB06E060,Quản lý chất lượng chuyền may,410801,0,,,28AF7E30-7D09-4A2A-9EF8-A47C753E2632,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
725F40B6-15D3-4C4E-802D-662D9FCA9F52,Chuyền 08,352006,0,,,7B9296E5-6A63-40EF-AD21-C65C5C23481E,Fri Feb 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
A5A810B0-B7A2-468E-BEC3-662EAA403272,Chuyền 06,291091,0,,,51882C8B-40AC-46D4-BB1D-DF3F08E89C70,Fri May 01 2020 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
6E1240E4-4D81-488C-A955-666EEE16541B,P. Công Nghệ (IE),P05000,0,,,F9DC4293-3F07-4326-8E10-26B4EA17CDC2,Sun Oct 01 2017 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
90BD68E0-9548-4D20-9821-6AEA4DBCF819,Chuyền 15,411014,0,,,7ABCC41B-34E6-4B35-A514-C0F4BEF240D0,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
D8CFB318-BCF0-4BCC-9A7D-6AEBC1ED630B,Bộ phận KHSX,230300,0,,,C2C102FD-D9B6-48D6-A33D-8BE772186F97,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
C1289D2B-4CC6-411D-A5A5-6B1D61EE1FD8,Cụm lót - tay 1,352041,0,,,937B9022-E218-4178-B22B-059C3CDF350C,Wed May 01 2019 00:00:00 GMT+0700 (Indochina Time),E_APPROVED
4CA173D2-7D4F-4349-8D98-6B2D18B938B7,Pilot,593001,0,,,F0859AD9-FFC3-40F8-8EC3-391BA91A7004,Thu Jan 01 1970 07:00:00 GMT+0700 (Indochina Time),E_APPROVED
